Timestamp,Source IP,Destination IP,Source Port,Destination Port,Sequence,Ack Number,Window,Flags
2020-04-21 16:34:05.414324,192.168.10.184,192.168.10.196,52343,5201,4624422,1,4096,0x0010
2020-04-21 16:34:05.414844,192.168.10.196,192.168.10.184,5201,52343,1,4605442,53248,0x0010
2020-04-21 16:34:05.414891,192.168.10.184,192.168.10.196,52343,5201,4625882,1,4096,0x0010
2020-04-21 16:34:05.414892,192.168.10.184,192.168.10.196,52343,5201,4627342,1,4096,0x0010
2020-04-21 16:34:05.414893,192.168.10.184,192.168.10.196,52343,5201,4628802,1,4096,0x0010
2020-04-21 16:34:05.414961,192.168.10.184,192.168.10.196,52343,5201,4630262,1,4096,0x0010
2020-04-21 16:34:05.415404,192.168.10.196,192.168.10.184,5201,52343,1,4620042,53248,0x0010
2020-04-21 16:34:05.415493,192.168.10.184,192.168.10.196,52343,5201,4631722,1,4096,0x0010
2020-04-21 16:34:05.415493,192.168.10.184,192.168.10.196,52343,5201,4633182,1,4096,0x0010
2020-04-21 16:34:05.415494,192.168.10.184,192.168.10.196,52343,5201,4634642,1,4096,0x0010
2020-04-21 16:34:05.415494,192.168.10.184,192.168.10.196,52343,5201,4636102,1,4096,0x0010
2020-04-21 16:34:05.415494,192.168.10.184,192.168.10.196,52343,5201,4637562,1,4096,0x0010
2020-04-21 16:34:05.415495,192.168.10.184,192.168.10.196,52343,5201,4639022,1,4096,0x0010
2020-04-21 16:34:05.415495,192.168.10.184,192.168.10.196,52343,5201,4640482,1,4096,0x0010
2020-04-21 16:34:05.415496,192.168.10.184,192.168.10.196,52343,5201,4641942,1,4096,0x0010
2020-04-21 16:34:05.415496,192.168.10.184,192.168.10.196,52343,5201,4643402,1,4096,0x0010
2020-04-21 16:34:05.415497,192.168.10.184,192.168.10.196,52343,5201,4644862,1,4096,0x0010
2020-04-21 16:34:05.415497,192.168.10.184,192.168.10.196,52343,5201,4646322,1,4096,0x0010
2020-04-21 16:34:05.415497,192.168.10.184,192.168.10.196,52343,5201,4647782,1,4096,0x0010
2020-04-21 16:34:05.536959,192.168.10.196,192.168.10.184,5201,52343,1,4625882,53248,0x0010
2020-04-21 16:34:05.537084,192.168.10.184,192.168.10.196,52343,5201,4649242,1,4096,0x0010
2020-04-21 16:34:05.537085,192.168.10.184,192.168.10.196,52343,5201,4650702,1,4096,0x0010
2020-04-21 16:34:05.537085,192.168.10.184,192.168.10.196,52343,5201,4652162,1,4096,0x0010
2020-04-21 16:34:05.537086,192.168.10.184,192.168.10.196,52343,5201,4653622,1,4096,0x0010
2020-04-21 16:34:05.537087,192.168.10.184,192.168.10.196,52343,5201,4655082,1,4096,0x0010
2020-04-21 16:34:05.537088,192.168.10.184,192.168.10.196,52343,5201,4656542,1,4096,0x0010
2020-04-21 16:34:05.537581,192.168.10.196,192.168.10.184,5201,52343,1,4631722,53248,0x0010
2020-04-21 16:34:05.537697,192.168.10.184,192.168.10.196,52343,5201,4658002,1,4096,0x0010
2020-04-21 16:34:05.537698,192.168.10.184,192.168.10.196,52343,5201,4659462,1,4096,0x0010
2020-04-21 16:34:05.537698,192.168.10.184,192.168.10.196,52343,5201,4660922,1,4096,0x0010
2020-04-21 16:34:05.537699,192.168.10.184,192.168.10.196,52343,5201,4662382,1,4096,0x0010
2020-04-21 16:34:05.537700,192.168.10.184,192.168.10.196,52343,5201,4663842,1,4096,0x0010
2020-04-21 16:34:05.537701,192.168.10.184,192.168.10.196,52343,5201,4665302,1,4096,0x0010
2020-04-21 16:34:05.538200,192.168.10.196,192.168.10.184,5201,52343,1,4649242,53248,0x0010
2020-04-21 16:34:05.538362,192.168.10.184,192.168.10.196,52343,5201,4666762,1,4096,0x0010
2020-04-21 16:34:05.538363,192.168.10.184,192.168.10.196,52343,5201,4668222,1,4096,0x0010
2020-04-21 16:34:05.538363,192.168.10.184,192.168.10.196,52343,5201,4669682,1,4096,0x0010
2020-04-21 16:34:05.538364,192.168.10.184,192.168.10.196,52343,5201,4671142,1,4096,0x0010
2020-04-21 16:34:05.538365,192.168.10.184,192.168.10.196,52343,5201,4672602,1,4096,0x0010
2020-04-21 16:34:05.538365,192.168.10.184,192.168.10.196,52343,5201,4674062,1,4096,0x0010
2020-04-21 16:34:05.538366,192.168.10.184,192.168.10.196,52343,5201,4675522,1,4096,0x0010
2020-04-21 16:34:05.538367,192.168.10.184,192.168.10.196,52343,5201,4676982,1,4096,0x0010
2020-04-21 16:34:05.538367,192.168.10.184,192.168.10.196,52343,5201,4678442,1,4096,0x0010
2020-04-21 16:34:05.538368,192.168.10.184,192.168.10.196,52343,5201,4679902,1,4096,0x0010
2020-04-21 16:34:05.538369,192.168.10.184,192.168.10.196,52343,5201,4681362,1,4096,0x0010
2020-04-21 16:34:05.538369,192.168.10.184,192.168.10.196,52343,5201,4682822,1,4096,0x0010
2020-04-21 16:34:05.538370,192.168.10.184,192.168.10.196,52343,5201,4684282,1,4096,0x0010
2020-04-21 16:34:05.538370,192.168.10.184,192.168.10.196,52343,5201,4685742,1,4096,0x0010
2020-04-21 16:34:05.659452,192.168.10.196,192.168.10.184,5201,52343,1,4666762,53248,0x0010
2020-04-21 16:34:05.659565,192.168.10.184,192.168.10.196,52343,5201,4687202,1,4096,0x0010
2020-04-21 16:34:05.659565,192.168.10.184,192.168.10.196,52343,5201,4688662,1,4096,0x0010
2020-04-21 16:34:05.659566,192.168.10.184,192.168.10.196,52343,5201,4690122,1,4096,0x0010
2020-04-21 16:34:05.659567,192.168.10.184,192.168.10.196,52343,5201,4691582,1,4096,0x0010
2020-04-21 16:34:05.659567,192.168.10.184,192.168.10.196,52343,5201,4693042,1,4096,0x0010
2020-04-21 16:34:05.659567,192.168.10.184,192.168.10.196,52343,5201,4694502,1,4096,0x0010
2020-04-21 16:34:05.659568,192.168.10.184,192.168.10.196,52343,5201,4695962,1,4096,0x0010
2020-04-21 16:34:05.659568,192.168.10.184,192.168.10.196,52343,5201,4697422,1,4096,0x0010
2020-04-21 16:34:05.659569,192.168.10.184,192.168.10.196,52343,5201,4698882,1,4096,0x0010
2020-04-21 16:34:05.659569,192.168.10.184,192.168.10.196,52343,5201,4700342,1,4096,0x0010
2020-04-21 16:34:05.659570,192.168.10.184,192.168.10.196,52343,5201,4701802,1,4096,0x0010
2020-04-21 16:34:05.659570,192.168.10.184,192.168.10.196,52343,5201,4703262,1,4096,0x0010
2020-04-21 16:34:05.659570,192.168.10.184,192.168.10.196,52343,5201,4704722,1,4096,0x0010
2020-04-21 16:34:05.659571,192.168.10.184,192.168.10.196,52343,5201,4706182,1,4096,0x0010
2020-04-21 16:34:05.660107,192.168.10.196,192.168.10.184,5201,52343,1,4687202,53248,0x0010
2020-04-21 16:34:05.660162,192.168.10.184,192.168.10.196,52343,5201,4707642,1,4096,0x0010
2020-04-21 16:34:05.660162,192.168.10.184,192.168.10.196,52343,5201,4709102,1,4096,0x0010
2020-04-21 16:34:05.660163,192.168.10.184,192.168.10.196,52343,5201,4710562,1,4096,0x0010
2020-04-21 16:34:05.660163,192.168.10.184,192.168.10.196,52343,5201,4712022,1,4096,0x0010
2020-04-21 16:34:05.660164,192.168.10.184,192.168.10.196,52343,5201,4713482,1,4096,0x0010
2020-04-21 16:34:05.660164,192.168.10.184,192.168.10.196,52343,5201,4714942,1,4096,0x0010
2020-04-21 16:34:05.660165,192.168.10.184,192.168.10.196,52343,5201,4716402,1,4096,0x0010
2020-04-21 16:34:05.660165,192.168.10.184,192.168.10.196,52343,5201,4717862,1,4096,0x0010
2020-04-21 16:34:05.660165,192.168.10.184,192.168.10.196,52343,5201,4719322,1,4096,0x0010
2020-04-21 16:34:05.660166,192.168.10.184,192.168.10.196,52343,5201,4720782,1,4096,0x0010
2020-04-21 16:34:05.660166,192.168.10.184,192.168.10.196,52343,5201,4722242,1,4096,0x0010
2020-04-21 16:34:05.660166,192.168.10.184,192.168.10.196,52343,5201,4723702,1,4096,0x0010
2020-04-21 16:34:05.660167,192.168.10.184,192.168.10.196,52343,5201,4725162,1,4096,0x0010
2020-04-21 16:34:05.660167,192.168.10.184,192.168.10.196,52343,5201,4726622,1,4096,0x0010
2020-04-21 16:34:05.660167,192.168.10.184,192.168.10.196,52343,5201,4728082,1,4096,0x0010
2020-04-21 16:34:05.660168,192.168.10.184,192.168.10.196,52343,5201,4729542,1,4096,0x0010
2020-04-21 16:34:05.781222,192.168.10.196,192.168.10.184,5201,52343,1,4707642,53248,0x0010
2020-04-21 16:34:05.781371,192.168.10.184,192.168.10.196,52343,5201,4731002,1,4096,0x0010
2020-04-21 16:34:05.781372,192.168.10.184,192.168.10.196,52343,5201,4732462,1,4096,0x0010
2020-04-21 16:34:05.781373,192.168.10.184,192.168.10.196,52343,5201,4733922,1,4096,0x0010
2020-04-21 16:34:05.781374,192.168.10.184,192.168.10.196,52343,5201,4735382,1,4096,0x0010
2020-04-21 16:34:05.781374,192.168.10.184,192.168.10.196,52343,5201,4736842,1,4096,0x0010
2020-04-21 16:34:05.781375,192.168.10.184,192.168.10.196,52343,5201,4738302,1,4096,0x0010
2020-04-21 16:34:05.781376,192.168.10.184,192.168.10.196,52343,5201,4739762,1,4096,0x0010
2020-04-21 16:34:05.781376,192.168.10.184,192.168.10.196,52343,5201,4741222,1,4096,0x0010
2020-04-21 16:34:05.781377,192.168.10.184,192.168.10.196,52343,5201,4742682,1,4096,0x0010
2020-04-21 16:34:05.781378,192.168.10.184,192.168.10.196,52343,5201,4744142,1,4096,0x0010
2020-04-21 16:34:05.781378,192.168.10.184,192.168.10.196,52343,5201,4745602,1,4096,0x0010
2020-04-21 16:34:05.781379,192.168.10.184,192.168.10.196,52343,5201,4747062,1,4096,0x0010
2020-04-21 16:34:05.781380,192.168.10.184,192.168.10.196,52343,5201,4748522,1,4096,0x0010
2020-04-21 16:34:05.781380,192.168.10.184,192.168.10.196,52343,5201,4749982,1,4096,0x0010
2020-04-21 16:34:05.781381,192.168.10.184,192.168.10.196,52343,5201,4751442,1,4096,0x0010
2020-04-21 16:34:05.781382,192.168.10.184,192.168.10.196,52343,5201,4752902,1,4096,0x0010
2020-04-21 16:34:05.781950,192.168.10.196,192.168.10.184,5201,52343,1,4729542,53248,0x0010
2020-04-21 16:34:05.782102,192.168.10.184,192.168.10.196,52343,5201,4754362,1,4096,0x0010
2020-04-21 16:34:05.782102,192.168.10.184,192.168.10.196,52343,5201,4755822,1,4096,0x0010
2020-04-21 16:34:05.782103,192.168.10.184,192.168.10.196,52343,5201,4757282,1,4096,0x0010
2020-04-21 16:34:05.782104,192.168.10.184,192.168.10.196,52343,5201,4758742,1,4096,0x0010
2020-04-21 16:34:05.782104,192.168.10.184,192.168.10.196,52343,5201,4760202,1,4096,0x0010
2020-04-21 16:34:05.782105,192.168.10.184,192.168.10.196,52343,5201,4761662,1,4096,0x0010
2020-04-21 16:34:05.782106,192.168.10.184,192.168.10.196,52343,5201,4763122,1,4096,0x0010
2020-04-21 16:34:05.782106,192.168.10.184,192.168.10.196,52343,5201,4764582,1,4096,0x0010
2020-04-21 16:34:05.782107,192.168.10.184,192.168.10.196,52343,5201,4766042,1,4096,0x0010
2020-04-21 16:34:05.782108,192.168.10.184,192.168.10.196,52343,5201,4767502,1,4096,0x0010
2020-04-21 16:34:05.782108,192.168.10.184,192.168.10.196,52343,5201,4768962,1,4096,0x0010
2020-04-21 16:34:05.782109,192.168.10.184,192.168.10.196,52343,5201,4770422,1,4096,0x0010
2020-04-21 16:34:05.782110,192.168.10.184,192.168.10.196,52343,5201,4771882,1,4096,0x0010
2020-04-21 16:34:05.782110,192.168.10.184,192.168.10.196,52343,5201,4773342,1,4096,0x0010
2020-04-21 16:34:05.782111,192.168.10.184,192.168.10.196,52343,5201,4774802,1,4096,0x0010
2020-04-21 16:34:05.782111,192.168.10.184,192.168.10.196,52343,5201,4776262,1,4096,0x0010
2020-04-21 16:34:05.782112,192.168.10.184,192.168.10.196,52343,5201,4777722,1,4096,0x0010
2020-04-21 16:34:05.782652,192.168.10.196,192.168.10.184,5201,52343,1,4731002,53248,0x0010
2020-04-21 16:34:05.782752,192.168.10.184,192.168.10.196,52343,5201,4779182,1,4096,0x0010
2020-04-21 16:34:05.782753,192.168.10.184,192.168.10.196,52343,5201,4780642,1,4096,0x0010
2020-04-21 16:34:05.904602,192.168.10.196,192.168.10.184,5201,52343,1,4754362,53248,0x0010
2020-04-21 16:34:05.904716,192.168.10.184,192.168.10.196,52343,5201,4782102,1,4096,0x0010
2020-04-21 16:34:05.904717,192.168.10.184,192.168.10.196,52343,5201,4783562,1,4096,0x0010
2020-04-21 16:34:05.904717,192.168.10.184,192.168.10.196,52343,5201,4785022,1,4096,0x0010
2020-04-21 16:34:05.904717,192.168.10.184,192.168.10.196,52343,5201,4786482,1,4096,0x0010
2020-04-21 16:34:05.904717,192.168.10.184,192.168.10.196,52343,5201,4787942,1,4096,0x0010
2020-04-21 16:34:05.904718,192.168.10.184,192.168.10.196,52343,5201,4789402,1,4096,0x0010
2020-04-21 16:34:05.904718,192.168.10.184,192.168.10.196,52343,5201,4790862,1,4096,0x0010
2020-04-21 16:34:05.904718,192.168.10.184,192.168.10.196,52343,5201,4792322,1,4096,0x0010
2020-04-21 16:34:05.904718,192.168.10.184,192.168.10.196,52343,5201,4793782,1,4096,0x0010
2020-04-21 16:34:05.904719,192.168.10.184,192.168.10.196,52343,5201,4795242,1,4096,0x0010
2020-04-21 16:34:05.904719,192.168.10.184,192.168.10.196,52343,5201,4796702,1,4096,0x0010
2020-04-21 16:34:05.904719,192.168.10.184,192.168.10.196,52343,5201,4798162,1,4096,0x0010
2020-04-21 16:34:05.904719,192.168.10.184,192.168.10.196,52343,5201,4799622,1,4096,0x0010
2020-04-21 16:34:05.904720,192.168.10.184,192.168.10.196,52343,5201,4801082,1,4096,0x0010
2020-04-21 16:34:05.904720,192.168.10.184,192.168.10.196,52343,5201,4802542,1,4096,0x0010
2020-04-21 16:34:05.904720,192.168.10.184,192.168.10.196,52343,5201,4804002,1,4096,0x0010
2020-04-21 16:34:05.904721,192.168.10.184,192.168.10.196,52343,5201,4805462,1,4096,0x0010
2020-04-21 16:34:05.904721,192.168.10.184,192.168.10.196,52343,5201,4806922,1,4096,0x0010
2020-04-21 16:34:05.905346,192.168.10.196,192.168.10.184,5201,52343,1,4777722,53248,0x0010
2020-04-21 16:34:05.905433,192.168.10.184,192.168.10.196,52343,5201,4808382,1,4096,0x0010
2020-04-21 16:34:05.905433,192.168.10.184,192.168.10.196,52343,5201,4809842,1,4096,0x0010
2020-04-21 16:34:05.905433,192.168.10.184,192.168.10.196,52343,5201,4811302,1,4096,0x0010
2020-04-21 16:34:05.905433,192.168.10.184,192.168.10.196,52343,5201,4812762,1,4096,0x0010
2020-04-21 16:34:05.905434,192.168.10.184,192.168.10.196,52343,5201,4814222,1,4096,0x0010
2020-04-21 16:34:05.905434,192.168.10.184,192.168.10.196,52343,5201,4815682,1,4096,0x0010
2020-04-21 16:34:05.905435,192.168.10.184,192.168.10.196,52343,5201,4817142,1,4096,0x0010
2020-04-21 16:34:05.905435,192.168.10.184,192.168.10.196,52343,5201,4818602,1,4096,0x0010
2020-04-21 16:34:05.905436,192.168.10.184,192.168.10.196,52343,5201,4820062,1,4096,0x0010
2020-04-21 16:34:05.905436,192.168.10.184,192.168.10.196,52343,5201,4821522,1,4096,0x0010
2020-04-21 16:34:05.905436,192.168.10.184,192.168.10.196,52343,5201,4822982,1,4096,0x0010
2020-04-21 16:34:05.905436,192.168.10.184,192.168.10.196,52343,5201,4824442,1,4096,0x0010
2020-04-21 16:34:05.905437,192.168.10.184,192.168.10.196,52343,5201,4825902,1,4096,0x0010
2020-04-21 16:34:05.905437,192.168.10.184,192.168.10.196,52343,5201,4827362,1,4096,0x0010
2020-04-21 16:34:05.905437,192.168.10.184,192.168.10.196,52343,5201,4828822,1,4096,0x0010
2020-04-21 16:34:05.905437,192.168.10.184,192.168.10.196,52343,5201,4830282,1,4096,0x0010
2020-04-21 16:34:05.905438,192.168.10.184,192.168.10.196,52343,5201,4831742,1,4096,0x0010
2020-04-21 16:34:05.905438,192.168.10.184,192.168.10.196,52343,5201,4833202,1,4096,0x0010
2020-04-21 16:34:05.905945,192.168.10.196,192.168.10.184,5201,52343,1,4782102,53248,0x0010
2020-04-21 16:34:05.905972,192.168.10.184,192.168.10.196,52343,5201,4834662,1,4096,0x0010
2020-04-21 16:34:05.905972,192.168.10.184,192.168.10.196,52343,5201,4836122,1,4096,0x0010
2020-04-21 16:34:05.905972,192.168.10.184,192.168.10.196,52343,5201,4837582,1,4096,0x0010
2020-04-21 16:34:05.905973,192.168.10.184,192.168.10.196,52343,5201,4839042,1,4096,0x0010
2020-04-21 16:34:05.905973,192.168.10.184,192.168.10.196,52343,5201,4840502,1,4096,0x0010
2020-04-21 16:34:06.027572,192.168.10.196,192.168.10.184,5201,52343,1,4808382,53248,0x0010
2020-04-21 16:34:06.027728,192.168.10.184,192.168.10.196,52343,5201,4841962,1,4096,0x0010
2020-04-21 16:34:06.027729,192.168.10.184,192.168.10.196,52343,5201,4843422,1,4096,0x0010
2020-04-21 16:34:06.027730,192.168.10.184,192.168.10.196,52343,5201,4844882,1,4096,0x0010
2020-04-21 16:34:06.027730,192.168.10.184,192.168.10.196,52343,5201,4846342,1,4096,0x0010
2020-04-21 16:34:06.027731,192.168.10.184,192.168.10.196,52343,5201,4847802,1,4096,0x0010
2020-04-21 16:34:06.027731,192.168.10.184,192.168.10.196,52343,5201,4849262,1,4096,0x0010
2020-04-21 16:34:06.027732,192.168.10.184,192.168.10.196,52343,5201,4850722,1,4096,0x0010
2020-04-21 16:34:06.027733,192.168.10.184,192.168.10.196,52343,5201,4852182,1,4096,0x0010
2020-04-21 16:34:06.027733,192.168.10.184,192.168.10.196,52343,5201,4853642,1,4096,0x0010
2020-04-21 16:34:06.027734,192.168.10.184,192.168.10.196,52343,5201,4855102,1,4096,0x0010
2020-04-21 16:34:06.027735,192.168.10.184,192.168.10.196,52343,5201,4856562,1,4096,0x0010
2020-04-21 16:34:06.027735,192.168.10.184,192.168.10.196,52343,5201,4858022,1,4096,0x0010
2020-04-21 16:34:06.027736,192.168.10.184,192.168.10.196,52343,5201,4859482,1,4096,0x0010
2020-04-21 16:34:06.027737,192.168.10.184,192.168.10.196,52343,5201,4860942,1,4096,0x0010
2020-04-21 16:34:06.027737,192.168.10.184,192.168.10.196,52343,5201,4862402,1,4096,0x0010
2020-04-21 16:34:06.027738,192.168.10.184,192.168.10.196,52343,5201,4863862,1,4096,0x0010
2020-04-21 16:34:06.027739,192.168.10.184,192.168.10.196,52343,5201,4865322,1,4096,0x0010
2020-04-21 16:34:06.027739,192.168.10.184,192.168.10.196,52343,5201,4866782,1,4096,0x0010
2020-04-21 16:34:06.027740,192.168.10.184,192.168.10.196,52343,5201,4868242,1,4096,0x0010
2020-04-21 16:34:06.027740,192.168.10.184,192.168.10.196,52343,5201,4869702,1,4096,0x0010
2020-04-21 16:34:06.028504,192.168.10.196,192.168.10.184,5201,52343,1,4834662,53248,0x0010
2020-04-21 16:34:06.028610,192.168.10.184,192.168.10.196,52343,5201,4871162,1,4096,0x0010
2020-04-21 16:34:06.028611,192.168.10.184,192.168.10.196,52343,5201,4872622,1,4096,0x0010
2020-04-21 16:34:06.028611,192.168.10.184,192.168.10.196,52343,5201,4874082,1,4096,0x0010
2020-04-21 16:34:06.028612,192.168.10.184,192.168.10.196,52343,5201,4875542,1,4096,0x0010
2020-04-21 16:34:06.028613,192.168.10.184,192.168.10.196,52343,5201,4877002,1,4096,0x0010
2020-04-21 16:34:06.028613,192.168.10.184,192.168.10.196,52343,5201,4878462,1,4096,0x0010
2020-04-21 16:34:06.028614,192.168.10.184,192.168.10.196,52343,5201,4879922,1,4096,0x0010
2020-04-21 16:34:06.028614,192.168.10.184,192.168.10.196,52343,5201,4881382,1,4096,0x0010
2020-04-21 16:34:06.028615,192.168.10.184,192.168.10.196,52343,5201,4882842,1,4096,0x0010
2020-04-21 16:34:06.028616,192.168.10.184,192.168.10.196,52343,5201,4884302,1,4096,0x0010
2020-04-21 16:34:06.028616,192.168.10.184,192.168.10.196,52343,5201,4885762,1,4096,0x0010
2020-04-21 16:34:06.028617,192.168.10.184,192.168.10.196,52343,5201,4887222,1,4096,0x0010
2020-04-21 16:34:06.028617,192.168.10.184,192.168.10.196,52343,5201,4888682,1,4096,0x0010
2020-04-21 16:34:06.028618,192.168.10.184,192.168.10.196,52343,5201,4890142,1,4096,0x0010
2020-04-21 16:34:06.028619,192.168.10.184,192.168.10.196,52343,5201,4891602,1,4096,0x0010
2020-04-21 16:34:06.028619,192.168.10.184,192.168.10.196,52343,5201,4893062,1,4096,0x0010
2020-04-21 16:34:06.028620,192.168.10.184,192.168.10.196,52343,5201,4894522,1,4096,0x0010
2020-04-21 16:34:06.028620,192.168.10.184,192.168.10.196,52343,5201,4895982,1,4096,0x0010
2020-04-21 16:34:06.028621,192.168.10.184,192.168.10.196,52343,5201,4897442,1,4096,0x0010
2020-04-21 16:34:06.028622,192.168.10.184,192.168.10.196,52343,5201,4898902,1,4096,0x0010
2020-04-21 16:34:06.029015,192.168.10.196,192.168.10.184,5201,52343,1,4841962,53248,0x0010
2020-04-21 16:34:06.029133,192.168.10.184,192.168.10.196,52343,5201,4900362,1,4096,0x0010
2020-04-21 16:34:06.029134,192.168.10.184,192.168.10.196,52343,5201,4901822,1,4096,0x0010
2020-04-21 16:34:06.029135,192.168.10.184,192.168.10.196,52343,5201,4903282,1,4096,0x0010
2020-04-21 16:34:06.029135,192.168.10.184,192.168.10.196,52343,5201,4904742,1,4096,0x0010
2020-04-21 16:34:06.029136,192.168.10.184,192.168.10.196,52343,5201,4906202,1,4096,0x0010
2020-04-21 16:34:06.029137,192.168.10.184,192.168.10.196,52343,5201,4907662,1,4096,0x0010
2020-04-21 16:34:06.029137,192.168.10.184,192.168.10.196,52343,5201,4909122,1,4096,0x0010
2020-04-21 16:34:06.151011,192.168.10.196,192.168.10.184,5201,52343,1,4862402,53248,0x0010
2020-04-21 16:34:06.151162,192.168.10.184,192.168.10.196,52343,5201,4910582,1,4096,0x0010
2020-04-21 16:34:06.151163,192.168.10.184,192.168.10.196,52343,5201,4912042,1,4096,0x0010
2020-04-21 16:34:06.151164,192.168.10.184,192.168.10.196,52343,5201,4913502,1,4096,0x0010
2020-04-21 16:34:06.151164,192.168.10.184,192.168.10.196,52343,5201,4914962,1,4096,0x0010
2020-04-21 16:34:06.151165,192.168.10.184,192.168.10.196,52343,5201,4916422,1,4096,0x0010
2020-04-21 16:34:06.151166,192.168.10.184,192.168.10.196,52343,5201,4917882,1,4096,0x0010
2020-04-21 16:34:06.151166,192.168.10.184,192.168.10.196,52343,5201,4919342,1,4096,0x0010
2020-04-21 16:34:06.151167,192.168.10.184,192.168.10.196,52343,5201,4920802,1,4096,0x0010
2020-04-21 16:34:06.151168,192.168.10.184,192.168.10.196,52343,5201,4922262,1,4096,0x0010
2020-04-21 16:34:06.151169,192.168.10.184,192.168.10.196,52343,5201,4923722,1,4096,0x0010
2020-04-21 16:34:06.151169,192.168.10.184,192.168.10.196,52343,5201,4925182,1,4096,0x0010
2020-04-21 16:34:06.151170,192.168.10.184,192.168.10.196,52343,5201,4926642,1,4096,0x0010
2020-04-21 16:34:06.151171,192.168.10.184,192.168.10.196,52343,5201,4928102,1,4096,0x0010
2020-04-21 16:34:06.151171,192.168.10.184,192.168.10.196,52343,5201,4929562,1,4096,0x0010
2020-04-21 16:34:06.151172,192.168.10.184,192.168.10.196,52343,5201,4931022,1,4096,0x0010
2020-04-21 16:34:06.151173,192.168.10.184,192.168.10.196,52343,5201,4932482,1,4096,0x0010
2020-04-21 16:34:06.151919,192.168.10.196,192.168.10.184,5201,52343,1,4871162,53248,0x0010
2020-04-21 16:34:06.152043,192.168.10.184,192.168.10.196,52343,5201,4933942,1,4096,0x0010
2020-04-21 16:34:06.152044,192.168.10.184,192.168.10.196,52343,5201,4935402,1,4096,0x0010
2020-04-21 16:34:06.152044,192.168.10.184,192.168.10.196,52343,5201,4936862,1,4096,0x0010
2020-04-21 16:34:06.152045,192.168.10.184,192.168.10.196,52343,5201,4938322,1,4096,0x0010
2020-04-21 16:34:06.152046,192.168.10.184,192.168.10.196,52343,5201,4939782,1,4096,0x0010
2020-04-21 16:34:06.152046,192.168.10.184,192.168.10.196,52343,5201,4941242,1,4096,0x0010
2020-04-21 16:34:06.152047,192.168.10.184,192.168.10.196,52343,5201,4942702,1,4096,0x0010
2020-04-21 16:34:06.152048,192.168.10.184,192.168.10.196,52343,5201,4944162,1,4096,0x0010
2020-04-21 16:34:06.152395,192.168.10.196,192.168.10.184,5201,52343,1,4897442,53248,0x0010
2020-04-21 16:34:06.152531,192.168.10.184,192.168.10.196,52343,5201,4945622,1,4096,0x0010
2020-04-21 16:34:06.152532,192.168.10.184,192.168.10.196,52343,5201,4947082,1,4096,0x0010
2020-04-21 16:34:06.152533,192.168.10.184,192.168.10.196,52343,5201,4948542,1,4096,0x0010
2020-04-21 16:34:06.152534,192.168.10.184,192.168.10.196,52343,5201,4950002,1,4096,0x0010
2020-04-21 16:34:06.152535,192.168.10.184,192.168.10.196,52343,5201,4951462,1,4096,0x0010
2020-04-21 16:34:06.152536,192.168.10.184,192.168.10.196,52343,5201,4952922,1,4096,0x0010
2020-04-21 16:34:06.152537,192.168.10.184,192.168.10.196,52343,5201,4954382,1,4096,0x0010
2020-04-21 16:34:06.152538,192.168.10.184,192.168.10.196,52343,5201,4955842,1,4096,0x0010
2020-04-21 16:34:06.152538,192.168.10.184,192.168.10.196,52343,5201,4957302,1,4096,0x0010
2020-04-21 16:34:06.152539,192.168.10.184,192.168.10.196,52343,5201,4958762,1,4096,0x0010
2020-04-21 16:34:06.152540,192.168.10.184,192.168.10.196,52343,5201,4960222,1,4096,0x0010
2020-04-21 16:34:06.152541,192.168.10.184,192.168.10.196,52343,5201,4961682,1,4096,0x0010
2020-04-21 16:34:06.152542,192.168.10.184,192.168.10.196,52343,5201,4963142,1,4096,0x0010
2020-04-21 16:34:06.152543,192.168.10.184,192.168.10.196,52343,5201,4964602,1,4096,0x0010
2020-04-21 16:34:06.152543,192.168.10.184,192.168.10.196,52343,5201,4966062,1,4096,0x0010
2020-04-21 16:34:06.152544,192.168.10.184,192.168.10.196,52343,5201,4967522,1,4096,0x0010
2020-04-21 16:34:06.152545,192.168.10.184,192.168.10.196,52343,5201,4968982,1,4096,0x0010
2020-04-21 16:34:06.152546,192.168.10.184,192.168.10.196,52343,5201,4970442,1,4096,0x0010
2020-04-21 16:34:06.152547,192.168.10.184,192.168.10.196,52343,5201,4971902,1,4096,0x0010
2020-04-21 16:34:06.152548,192.168.10.184,192.168.10.196,52343,5201,4973362,1,4096,0x0010
2020-04-21 16:34:06.154530,192.168.10.196,192.168.10.184,5201,52343,1,4910582,53248,0x0010
2020-04-21 16:34:06.154670,192.168.10.184,192.168.10.196,52343,5201,4974822,1,4096,0x0010
2020-04-21 16:34:06.154671,192.168.10.184,192.168.10.196,52343,5201,4976282,1,4096,0x0010
2020-04-21 16:34:06.154672,192.168.10.184,192.168.10.196,52343,5201,4977742,1,4096,0x0010
2020-04-21 16:34:06.154672,192.168.10.184,192.168.10.196,52343,5201,4979202,1,4096,0x0010
2020-04-21 16:34:06.154673,192.168.10.184,192.168.10.196,52343,5201,4980662,1,4096,0x0010
2020-04-21 16:34:06.154674,192.168.10.184,192.168.10.196,52343,5201,4982122,1,4096,0x0010
2020-04-21 16:34:06.154674,192.168.10.184,192.168.10.196,52343,5201,4983582,1,4096,0x0010
2020-04-21 16:34:06.154675,192.168.10.184,192.168.10.196,52343,5201,4985042,1,4096,0x0010
