Timestamp,Event,cwnd,sstresh
2020-04-21 16:34:09.037866,,7,2
2020-04-21 16:34:09.037867,Triple Duplicate,6,3
2020-04-21 16:34:09.037867,,7,3
2020-04-21 16:34:09.037868,,8,3
2020-04-21 16:34:09.037869,Triple Duplicate,7,4
2020-04-21 16:34:09.037870,,8,4
2020-04-21 16:34:09.037870,,9,4
2020-04-21 16:34:09.037871,Triple Duplicate,7,4
2020-04-21 16:34:09.037872,,8,4
2020-04-21 16:34:09.037873,,9,4
2020-04-21 16:34:09.037873,Triple Duplicate,7,4
2020-04-21 16:34:09.037874,,8,4
2020-04-21 16:34:09.037875,,9,4
2020-04-21 16:34:09.037875,Triple Duplicate,7,4
2020-04-21 16:34:09.037876,,8,4
2020-04-21 16:34:09.037876,,9,4
2020-04-21 16:34:09.037877,Triple Duplicate,7,4
2020-04-21 16:34:09.037878,,8,4
2020-04-21 16:34:09.038174,Retransmission,1,4
2020-04-21 16:34:09.038305,,2,4
2020-04-21 16:34:09.038306,,4,4
2020-04-21 16:34:09.038306,Triple Duplicate,5,2
2020-04-21 16:34:09.038307,,6,2
2020-04-21 16:34:09.038308,,7,2
2020-04-21 16:34:09.038308,Triple Duplicate,6,3
2020-04-21 16:34:09.038309,,7,3
2020-04-21 16:34:09.038310,,8,3
2020-04-21 16:34:09.038310,Triple Duplicate,7,4
2020-04-21 16:34:09.038311,,8,4
2020-04-21 16:34:09.038312,,9,4
2020-04-21 16:34:09.038312,Triple Duplicate,7,4
2020-04-21 16:34:09.038313,,8,4
2020-04-21 16:34:09.038314,,9,4
2020-04-21 16:34:09.038314,Triple Duplicate,7,4
2020-04-21 16:34:09.103512,Retransmission,1,3
2020-04-21 16:34:09.103653,,2,3
2020-04-21 16:34:09.103654,,4,3
2020-04-21 16:34:09.103655,Triple Duplicate,5,2
2020-04-21 16:34:09.103655,,6,2
2020-04-21 16:34:09.103656,,7,2
2020-04-21 16:34:09.103656,Triple Duplicate,6,3
2020-04-21 16:34:09.103657,,7,3
2020-04-21 16:34:09.103658,,8,3
2020-04-21 16:34:09.103658,Triple Duplicate,7,4
2020-04-21 16:34:09.103659,,8,4
2020-04-21 16:34:09.104155,Retransmission,1,4
2020-04-21 16:34:09.104276,,2,4
2020-04-21 16:34:09.104277,,4,4
2020-04-21 16:34:09.104278,Triple Duplicate,5,2
2020-04-21 16:34:09.104278,,6,2
2020-04-21 16:34:09.145647,Retransmission,1,3
2020-04-21 16:34:09.145776,,2,3
2020-04-21 16:34:09.145777,,4,3
2020-04-21 16:34:09.145778,Triple Duplicate,5,2
2020-04-21 16:34:09.145778,,6,2
2020-04-21 16:34:09.145779,,7,2
2020-04-21 16:34:09.145780,Triple Duplicate,6,3
2020-04-21 16:34:09.146473,Retransmission,1,3
2020-04-21 16:34:09.146624,,2,3
2020-04-21 16:34:09.146625,,4,3
2020-04-21 16:34:09.146625,Triple Duplicate,5,2
2020-04-21 16:34:09.146626,,6,2
2020-04-21 16:34:09.146627,,7,2
2020-04-21 16:34:09.146627,Triple Duplicate,6,3
2020-04-21 16:34:09.146628,,7,3
2020-04-21 16:34:09.146629,,8,3
2020-04-21 16:34:09.146629,Triple Duplicate,7,4
2020-04-21 16:34:09.146630,,8,4
2020-04-21 16:34:09.146630,,9,4
2020-04-21 16:34:09.146631,Triple Duplicate,7,4
2020-04-21 16:34:09.147052,Retransmission,1,3
2020-04-21 16:34:09.147163,,2,3
2020-04-21 16:34:09.147164,,4,3
2020-04-21 16:34:09.147164,Triple Duplicate,5,2
2020-04-21 16:34:09.147165,,6,2
2020-04-21 16:34:09.147166,,7,2
2020-04-21 16:34:09.147166,Triple Duplicate,6,3
2020-04-21 16:34:09.147167,,7,3
2020-04-21 16:34:09.147168,,8,3
2020-04-21 16:34:09.147169,,9,3
2020-04-21 16:34:09.147169,Triple Duplicate,7,4
2020-04-21 16:34:09.148560,Retransmission,1,3
2020-04-21 16:34:09.148683,,2,3
2020-04-21 16:34:09.148683,,4,3
2020-04-21 16:34:09.148684,Triple Duplicate,5,2
2020-04-21 16:34:09.148685,,6,2
2020-04-21 16:34:09.150616,Retransmission,1,3
2020-04-21 16:34:09.150795,,2,3
2020-04-21 16:34:09.150795,,4,3
2020-04-21 16:34:09.150796,Triple Duplicate,5,2
2020-04-21 16:34:09.150797,,6,2
2020-04-21 16:34:09.150798,,7,2
2020-04-21 16:34:09.150798,Triple Duplicate,6,3
2020-04-21 16:34:09.150799,,7,3
2020-04-21 16:34:09.150800,,8,3
2020-04-21 16:34:09.150801,Triple Duplicate,7,4
2020-04-21 16:34:09.150801,,8,4
2020-04-21 16:34:09.150802,,9,4
2020-04-21 16:34:09.150802,Triple Duplicate,7,4
2020-04-21 16:34:09.150803,,8,4
2020-04-21 16:34:09.150804,,9,4
2020-04-21 16:34:09.150805,Triple Duplicate,7,4
2020-04-21 16:34:09.150805,,8,4
2020-04-21 16:34:09.150806,Triple Duplicate,7,4
2020-04-21 16:34:09.150806,,8,4
2020-04-21 16:34:09.150807,,9,4
2020-04-21 16:34:09.150808,,10,4
2020-04-21 16:34:09.152567,Retransmission,1,5
2020-04-21 16:34:09.152574,Retransmission,1,1
2020-04-21 16:34:09.152762,,2,1
2020-04-21 16:34:09.152764,,3,1
2020-04-21 16:34:09.152765,Triple Duplicate,4,1
2020-04-21 16:34:09.152766,,5,1
2020-04-21 16:34:09.152767,,6,1
2020-04-21 16:34:09.152768,Triple Duplicate,6,3
2020-04-21 16:34:09.152769,,7,3
2020-04-21 16:34:09.152769,,8,3
2020-04-21 16:34:09.152770,Triple Duplicate,7,4
2020-04-21 16:34:09.152771,,8,4
2020-04-21 16:34:09.152772,,9,4
2020-04-21 16:34:09.152773,Triple Duplicate,7,4
2020-04-21 16:34:09.152774,,8,4
2020-04-21 16:34:09.152841,,9,4
2020-04-21 16:34:09.152842,Triple Duplicate,7,4
2020-04-21 16:34:09.152843,,8,4
2020-04-21 16:34:09.152844,,9,4
2020-04-21 16:34:09.152845,Triple Duplicate,7,4
2020-04-21 16:34:09.152845,,8,4
2020-04-21 16:34:09.152846,,9,4
2020-04-21 16:34:09.152847,Triple Duplicate,7,4
2020-04-21 16:34:09.152848,,8,4
2020-04-21 16:34:09.152848,,9,4
2020-04-21 16:34:09.152849,Triple Duplicate,7,4
2020-04-21 16:34:09.152850,,8,4
2020-04-21 16:34:09.152851,,9,4
2020-04-21 16:34:09.152851,Triple Duplicate,7,4
2020-04-21 16:34:09.152852,,8,4
2020-04-21 16:34:09.152853,Triple Duplicate,7,4
2020-04-21 16:34:09.152853,,8,4
2020-04-21 16:34:09.152854,,9,4
2020-04-21 16:34:09.152855,,10,4
2020-04-21 16:34:09.152855,Triple Duplicate,8,5
2020-04-21 16:34:09.152856,,9,5
2020-04-21 16:34:09.152857,,10,5
2020-04-21 16:34:09.153861,Retransmission,1,5
2020-04-21 16:34:09.153989,,2,5
2020-04-21 16:34:09.153990,,4,5
2020-04-21 16:34:09.153991,Triple Duplicate,5,2
2020-04-21 16:34:09.153991,,6,2
2020-04-21 16:34:09.153992,,7,2
2020-04-21 16:34:09.156068,Retransmission,1,3
2020-04-21 16:34:09.156075,Retransmission,1,1
2020-04-21 16:34:09.156293,,2,1
2020-04-21 16:34:09.156294,,3,1
2020-04-21 16:34:09.156295,Triple Duplicate,4,1
2020-04-21 16:34:09.156296,,5,1
2020-04-21 16:34:09.156297,,6,1
2020-04-21 16:34:09.156298,Triple Duplicate,6,3
2020-04-21 16:34:09.156299,,7,3
2020-04-21 16:34:09.156300,,8,3
2020-04-21 16:34:09.156301,Triple Duplicate,7,4
2020-04-21 16:34:09.156302,,8,4
2020-04-21 16:34:09.156303,,9,4
2020-04-21 16:34:09.156303,Triple Duplicate,7,4
2020-04-21 16:34:09.156304,,8,4
2020-04-21 16:34:09.156305,,9,4
2020-04-21 16:34:09.156306,Triple Duplicate,7,4
2020-04-21 16:34:09.156306,,8,4
2020-04-21 16:34:09.156307,,9,4
2020-04-21 16:34:09.156308,Triple Duplicate,7,4
2020-04-21 16:34:09.156309,,8,4
2020-04-21 16:34:09.156310,,9,4
2020-04-21 16:34:09.156311,,10,4
2020-04-21 16:34:09.156311,Triple Duplicate,8,5
2020-04-21 16:34:09.156312,,9,5
2020-04-21 16:34:09.156487,Triple Duplicate,7,4
2020-04-21 16:34:09.156488,,8,4
2020-04-21 16:34:09.156489,,9,4
2020-04-21 16:34:09.156490,Triple Duplicate,7,4
2020-04-21 16:34:09.156491,,8,4
2020-04-21 16:34:09.156491,,9,4
2020-04-21 16:34:09.156492,Triple Duplicate,7,4
2020-04-21 16:34:09.156493,,8,4
2020-04-21 16:34:09.156493,,9,4
2020-04-21 16:34:09.156494,Triple Duplicate,7,4
2020-04-21 16:34:09.156495,,8,4
2020-04-21 16:34:09.156496,,9,4
2020-04-21 16:34:09.156496,Triple Duplicate,7,4
2020-04-21 16:34:09.156497,,8,4
2020-04-21 16:34:09.222211,Retransmission,1,4
2020-04-21 16:34:09.222323,,2,4
2020-04-21 16:34:09.223154,Retransmission,1,1
2020-04-21 16:34:09.223298,,2,1
2020-04-21 16:34:09.223299,,3,1
2020-04-21 16:34:09.223299,Triple Duplicate,4,1
2020-04-21 16:34:09.223300,,5,1
2020-04-21 16:34:09.223301,,6,1
2020-04-21 16:34:09.223302,Triple Duplicate,6,3
2020-04-21 16:34:09.223302,,7,3
2020-04-21 16:34:09.223303,,8,3
2020-04-21 16:34:09.223304,Triple Duplicate,7,4
2020-04-21 16:34:09.223304,,8,4
2020-04-21 16:34:09.224006,Retransmission,1,4
2020-04-21 16:34:09.224150,,2,4
2020-04-21 16:34:09.224151,,4,4
2020-04-21 16:34:09.224152,Triple Duplicate,5,2
2020-04-21 16:34:09.224153,,6,2
2020-04-21 16:34:09.265143,Retransmission,1,3
2020-04-21 16:34:09.265272,,2,3
2020-04-21 16:34:09.265272,,4,3
2020-04-21 16:34:09.265273,Triple Duplicate,5,2
2020-04-21 16:34:09.265274,,6,2
2020-04-21 16:34:09.265274,,7,2
2020-04-21 16:34:09.265275,Triple Duplicate,6,3
2020-04-21 16:34:09.265761,Retransmission,1,3
2020-04-21 16:34:09.265909,,2,3
2020-04-21 16:34:09.265910,,4,3
2020-04-21 16:34:09.265910,Triple Duplicate,5,2
2020-04-21 16:34:09.265911,,6,2
2020-04-21 16:34:09.265912,,7,2
2020-04-21 16:34:09.265913,Triple Duplicate,6,3
2020-04-21 16:34:09.265913,,7,3
2020-04-21 16:34:09.265914,,8,3
2020-04-21 16:34:09.265915,Triple Duplicate,7,4
2020-04-21 16:34:09.265915,,8,4
2020-04-21 16:34:09.265916,,9,4
2020-04-21 16:34:09.266443,Retransmission,1,4
2020-04-21 16:34:09.266553,,2,4
2020-04-21 16:34:09.267725,Retransmission,1,1
2020-04-21 16:34:09.267869,,2,1
2020-04-21 16:34:09.267870,,3,1
2020-04-21 16:34:09.267870,Triple Duplicate,4,1
2020-04-21 16:34:09.267871,,5,1
2020-04-21 16:34:09.267872,,6,1
2020-04-21 16:34:09.267873,Triple Duplicate,6,3
2020-04-21 16:34:09.267873,,7,3
2020-04-21 16:34:09.267874,,8,3
2020-04-21 16:34:09.267875,Triple Duplicate,7,4
2020-04-21 16:34:09.267876,,8,4
2020-04-21 16:34:09.271421,Retransmission,1,4
2020-04-21 16:34:09.271542,,2,4
2020-04-21 16:34:09.271542,,4,4
2020-04-21 16:34:09.271543,Triple Duplicate,5,2
2020-04-21 16:34:09.271544,,6,2
2020-04-21 16:34:09.271633,Retransmission,1,3
2020-04-21 16:34:09.271795,,2,3
2020-04-21 16:34:09.271796,,4,3
2020-04-21 16:34:09.271797,Triple Duplicate,5,2
2020-04-21 16:34:09.271798,,6,2
2020-04-21 16:34:09.271798,,7,2
2020-04-21 16:34:09.271799,Triple Duplicate,6,3
2020-04-21 16:34:09.271799,,7,3
2020-04-21 16:34:09.271800,,8,3
2020-04-21 16:34:09.271801,Triple Duplicate,7,4
2020-04-21 16:34:09.271802,,8,4
2020-04-21 16:34:09.271802,,9,4
2020-04-21 16:34:09.271803,Triple Duplicate,7,4
2020-04-21 16:34:09.271804,,8,4
2020-04-21 16:34:09.271805,,9,4
2020-04-21 16:34:09.271805,Triple Duplicate,7,4
2020-04-21 16:34:09.271806,,8,4
2020-04-21 16:34:09.271806,,9,4
2020-04-21 16:34:09.271807,Triple Duplicate,7,4
2020-04-21 16:34:09.271808,,8,4
2020-04-21 16:34:09.271808,,9,4
2020-04-21 16:34:09.272346,Retransmission,1,4
2020-04-21 16:34:09.272510,,2,4
2020-04-21 16:34:09.272511,,4,4
2020-04-21 16:34:09.272512,Triple Duplicate,5,2
2020-04-21 16:34:09.272513,,6,2
2020-04-21 16:34:09.272513,,7,2
2020-04-21 16:34:09.272514,Triple Duplicate,6,3
2020-04-21 16:34:09.272515,,7,3
2020-04-21 16:34:09.272515,,8,3
2020-04-21 16:34:09.272516,Triple Duplicate,7,4
2020-04-21 16:34:09.272517,,8,4
2020-04-21 16:34:09.272517,,9,4
2020-04-21 16:34:09.272518,Triple Duplicate,7,4
2020-04-21 16:34:09.272519,,8,4
2020-04-21 16:34:09.272520,,9,4
2020-04-21 16:34:09.272520,Triple Duplicate,7,4
2020-04-21 16:34:09.272521,,8,4
2020-04-21 16:34:09.273697,Retransmission,1,4
2020-04-21 16:34:09.273819,,2,4
2020-04-21 16:34:09.273820,,4,4
2020-04-21 16:34:09.273821,Triple Duplicate,5,2
2020-04-21 16:34:09.273821,,6,2
2020-04-21 16:34:09.275625,Retransmission,1,3
2020-04-21 16:34:09.275785,,2,3
2020-04-21 16:34:09.275785,,4,3
2020-04-21 16:34:09.275786,Triple Duplicate,5,2
2020-04-21 16:34:09.275787,,6,2
2020-04-21 16:34:09.275788,,7,2
2020-04-21 16:34:09.275788,Triple Duplicate,6,3
2020-04-21 16:34:09.275789,,7,3
2020-04-21 16:34:09.275790,,8,3
2020-04-21 16:34:09.275790,Triple Duplicate,7,4
2020-04-21 16:34:09.275791,,8,4
2020-04-21 16:34:09.275791,,9,4
2020-04-21 16:34:09.275792,Triple Duplicate,7,4
2020-04-21 16:34:09.275793,,8,4
2020-04-21 16:34:09.275793,,9,4
2020-04-21 16:34:09.275794,Triple Duplicate,7,4
2020-04-21 16:34:09.276234,Retransmission,1,3
2020-04-21 16:34:09.276358,,2,3
2020-04-21 16:34:09.276359,,4,3
2020-04-21 16:34:09.276360,Triple Duplicate,5,2
2020-04-21 16:34:09.276360,,6,2
2020-04-21 16:34:09.276361,,7,2
2020-04-21 16:34:09.278291,Retransmission,1,3
2020-04-21 16:34:09.278520,,2,3
2020-04-21 16:34:09.278521,Triple Duplicate,4,1
2020-04-21 16:34:09.278521,,5,1
2020-04-21 16:34:09.278522,,6,1
2020-04-21 16:34:09.278523,,7,1
2020-04-21 16:34:09.278523,Triple Duplicate,6,3
2020-04-21 16:34:09.278524,,7,3
2020-04-21 16:34:09.278525,,8,3
2020-04-21 16:34:09.278525,Triple Duplicate,7,4
2020-04-21 16:34:09.278526,,8,4
2020-04-21 16:34:09.278527,,9,4
2020-04-21 16:34:09.278528,Triple Duplicate,7,4
2020-04-21 16:34:09.278528,,8,4
2020-04-21 16:34:09.278529,,9,4
2020-04-21 16:34:09.278530,Triple Duplicate,7,4
2020-04-21 16:34:09.278530,,8,4
2020-04-21 16:34:09.278531,,9,4
2020-04-21 16:34:09.278532,Triple Duplicate,7,4
2020-04-21 16:34:09.278532,,8,4
2020-04-21 16:34:09.278533,,9,4
2020-04-21 16:34:09.279830,Retransmission,1,4
2020-04-21 16:34:09.279998,,2,4
2020-04-21 16:34:09.279999,,4,4
2020-04-21 16:34:09.279999,Triple Duplicate,5,2
2020-04-21 16:34:09.280001,,6,2
2020-04-21 16:34:09.280001,,7,2
2020-04-21 16:34:09.280002,Triple Duplicate,6,3
2020-04-21 16:34:09.280002,,7,3
2020-04-21 16:34:09.280003,,8,3
2020-04-21 16:34:09.280004,Triple Duplicate,7,4
2020-04-21 16:34:09.280004,,8,4
2020-04-21 16:34:09.280005,,9,4
2020-04-21 16:34:09.280006,Triple Duplicate,7,4
2020-04-21 16:34:09.280006,,8,4
2020-04-21 16:34:09.280007,,9,4
2020-04-21 16:34:09.280008,Triple Duplicate,7,4
2020-04-21 16:34:09.280009,,8,4
2020-04-21 16:34:09.280009,,9,4
2020-04-21 16:34:09.346096,Retransmission,1,4
2020-04-21 16:34:09.346169,,2,4
2020-04-21 16:34:09.346170,,4,4
2020-04-21 16:34:09.346170,Triple Duplicate,5,2
2020-04-21 16:34:09.346170,,6,2
2020-04-21 16:34:09.346171,,7,2
2020-04-21 16:34:09.346171,Triple Duplicate,6,3
2020-04-21 16:34:09.346171,,7,3
2020-04-21 16:34:09.346171,,8,3
2020-04-21 16:34:09.346172,Triple Duplicate,7,4
2020-04-21 16:34:09.346172,,8,4
2020-04-21 16:34:09.346172,,9,4
2020-04-21 16:34:09.346900,Retransmission,1,4
2020-04-21 16:34:09.346939,,2,4
2020-04-21 16:34:09.346940,,4,4
2020-04-21 16:34:09.346940,Triple Duplicate,5,2
2020-04-21 16:34:09.346940,,6,2
2020-04-21 16:34:09.387667,Retransmission,1,3
2020-04-21 16:34:09.387729,,2,3
2020-04-21 16:34:09.387729,,4,3
2020-04-21 16:34:09.387729,Triple Duplicate,5,2
2020-04-21 16:34:09.387730,,6,2
2020-04-21 16:34:09.387730,,7,2
2020-04-21 16:34:09.387730,Triple Duplicate,6,3
2020-04-21 16:34:09.388347,Retransmission,1,3
2020-04-21 16:34:09.388391,,2,3
2020-04-21 16:34:09.388391,,4,3
2020-04-21 16:34:09.388392,Triple Duplicate,5,2
2020-04-21 16:34:09.388392,,6,2
2020-04-21 16:34:09.388392,,7,2
2020-04-21 16:34:09.388393,,8,2
2020-04-21 16:34:09.388393,Triple Duplicate,7,4
2020-04-21 16:34:09.388393,,8,4
2020-04-21 16:34:09.388394,Triple Duplicate,7,4
2020-04-21 16:34:09.388394,,8,4
2020-04-21 16:34:09.390526,Retransmission,1,4
2020-04-21 16:34:09.390569,,2,4
2020-04-21 16:34:09.390570,,4,4
2020-04-21 16:34:09.390570,Triple Duplicate,5,2
2020-04-21 16:34:09.390570,,6,2
2020-04-21 16:34:09.390571,,7,2
2020-04-21 16:34:09.390571,Triple Duplicate,6,3
2020-04-21 16:34:09.390571,,7,3
2020-04-21 16:34:09.390572,,8,3
2020-04-21 16:34:09.390572,Triple Duplicate,7,4
2020-04-21 16:34:09.390572,,8,4
2020-04-21 16:34:09.390573,,9,4
2020-04-21 16:34:09.390573,Triple Duplicate,7,4
2020-04-21 16:34:09.390573,,8,4
2020-04-21 16:34:09.390961,Retransmission,1,4
2020-04-21 16:34:09.390993,,2,4
2020-04-21 16:34:09.390993,,4,4
2020-04-21 16:34:09.390994,Triple Duplicate,5,2
2020-04-21 16:34:09.390994,,6,2
2020-04-21 16:34:09.394833,Retransmission,1,3
2020-04-21 16:34:09.394924,,2,3
2020-04-21 16:34:09.394924,,4,3
2020-04-21 16:34:09.394924,Triple Duplicate,5,2
2020-04-21 16:34:09.394925,,6,2
2020-04-21 16:34:09.394925,,7,2
2020-04-21 16:34:09.394925,Triple Duplicate,6,3
2020-04-21 16:34:09.394925,,7,3
2020-04-21 16:34:09.394926,,8,3
2020-04-21 16:34:09.394926,,9,3
2020-04-21 16:34:09.394926,Triple Duplicate,7,4
2020-04-21 16:34:09.394927,,8,4
2020-04-21 16:34:09.394927,,9,4
2020-04-21 16:34:09.394927,Triple Duplicate,7,4
2020-04-21 16:34:09.394928,,8,4
2020-04-21 16:34:09.394928,Triple Duplicate,7,4
2020-04-21 16:34:09.394928,,8,4
2020-04-21 16:34:09.394929,,9,4
2020-04-21 16:34:09.394929,Triple Duplicate,7,4
2020-04-21 16:34:09.394929,,8,4
2020-04-21 16:34:09.394929,,9,4
2020-04-21 16:34:09.398139,Retransmission,1,4
2020-04-21 16:34:09.398256,,2,4
2020-04-21 16:34:09.398257,,4,4
2020-04-21 16:34:09.398257,Triple Duplicate,5,2
2020-04-21 16:34:09.398258,,6,2
2020-04-21 16:34:09.398258,,7,2
2020-04-21 16:34:09.398259,Triple Duplicate,6,3
2020-04-21 16:34:09.398259,,7,3
2020-04-21 16:34:09.398260,,8,3
2020-04-21 16:34:09.398260,Triple Duplicate,7,4
2020-04-21 16:34:09.398260,,8,4
2020-04-21 16:34:09.398261,,9,4
2020-04-21 16:34:09.398261,Triple Duplicate,7,4
2020-04-21 16:34:09.398262,,8,4
2020-04-21 16:34:09.398262,,9,4
2020-04-21 16:34:09.398263,Triple Duplicate,7,4
2020-04-21 16:34:09.398263,,8,4
2020-04-21 16:34:09.400233,Retransmission,1,4
2020-04-21 16:34:09.400356,,2,4
2020-04-21 16:34:09.400356,,4,4
2020-04-21 16:34:09.400357,Triple Duplicate,5,2
2020-04-21 16:34:09.400357,,6,2
2020-04-21 16:34:09.400358,,7,2
2020-04-21 16:34:09.400358,Triple Duplicate,6,3
2020-04-21 16:34:09.400359,,7,3
2020-04-21 16:34:09.400359,,8,3
2020-04-21 16:34:09.400360,,9,3
2020-04-21 16:34:09.400360,Triple Duplicate,7,4
2020-04-21 16:34:09.400361,,8,4
2020-04-21 16:34:09.400361,Triple Duplicate,7,4
2020-04-21 16:34:09.400362,,8,4
2020-04-21 16:34:09.400362,,9,4
2020-04-21 16:34:09.400362,Triple Duplicate,7,4
2020-04-21 16:34:09.400363,,8,4
2020-04-21 16:34:09.400363,,9,4
2020-04-21 16:34:09.400364,Triple Duplicate,7,4
2020-04-21 16:34:09.400364,,8,4
2020-04-21 16:34:09.402775,Retransmission,1,4
2020-04-21 16:34:09.402831,,2,4
2020-04-21 16:34:09.402831,,4,4
2020-04-21 16:34:09.402832,Triple Duplicate,5,2
2020-04-21 16:34:09.402832,,6,2
2020-04-21 16:34:09.402833,,7,2
2020-04-21 16:34:09.405061,Retransmission,1,3
2020-04-21 16:34:09.405155,,2,3
2020-04-21 16:34:09.405156,,4,3
2020-04-21 16:34:09.405156,Triple Duplicate,5,2
2020-04-21 16:34:09.405157,,6,2
2020-04-21 16:34:09.405157,,7,2
2020-04-21 16:34:09.405157,Triple Duplicate,6,3
2020-04-21 16:34:09.405158,,7,3
2020-04-21 16:34:09.405158,,8,3
2020-04-21 16:34:09.405159,Triple Duplicate,7,4
2020-04-21 16:34:09.405159,,8,4
2020-04-21 16:34:09.405160,,9,4
2020-04-21 16:34:09.405160,Triple Duplicate,7,4
2020-04-21 16:34:09.405161,,8,4
2020-04-21 16:34:09.405161,,9,4
2020-04-21 16:34:09.405161,Triple Duplicate,7,4
2020-04-21 16:34:09.405162,,8,4
2020-04-21 16:34:09.405162,,9,4
2020-04-21 16:34:09.405163,,10,4
2020-04-21 16:34:09.405163,Triple Duplicate,8,5
2020-04-21 16:34:09.405164,,9,5
2020-04-21 16:34:09.405889,Retransmission,1,4
2020-04-21 16:34:09.405973,,2,4
2020-04-21 16:34:09.405974,,4,4
2020-04-21 16:34:09.405974,Triple Duplicate,5,2
2020-04-21 16:34:09.405975,,6,2
2020-04-21 16:34:09.405975,,7,2
2020-04-21 16:34:09.405976,Triple Duplicate,6,3
2020-04-21 16:34:09.405976,,7,3
2020-04-21 16:34:09.405977,,8,3
2020-04-21 16:34:09.405977,Triple Duplicate,7,4
2020-04-21 16:34:09.405977,,8,4
2020-04-21 16:34:09.405978,,9,4
2020-04-21 16:34:09.405978,Triple Duplicate,7,4
2020-04-21 16:34:09.405979,,8,4
2020-04-21 16:34:09.405979,,9,4
2020-04-21 16:34:09.405980,Triple Duplicate,7,4
2020-04-21 16:34:09.405980,,8,4
2020-04-21 16:34:09.441613,Retransmission,1,4
2020-04-21 16:34:09.441665,,2,4
2020-04-21 16:34:09.482420,Retransmission,1,1
2020-04-21 16:34:09.482571,,2,1
2020-04-21 16:34:09.482571,,3,1
2020-04-21 16:34:09.482572,Triple Duplicate,4,1
2020-04-21 16:34:09.482573,,5,1
2020-04-21 16:34:09.482573,,6,1
2020-04-21 16:34:09.482574,Triple Duplicate,6,3
2020-04-21 16:34:09.482575,,7,3
2020-04-21 16:34:09.482576,,8,3
2020-04-21 16:34:09.482576,Triple Duplicate,7,4
2020-04-21 16:34:09.482577,,8,4
2020-04-21 16:34:09.482578,,9,4
2020-04-21 16:34:09.483168,Retransmission,1,4
2020-04-21 16:34:09.483289,,2,4
2020-04-21 16:34:09.483290,,4,4
2020-04-21 16:34:09.483291,Triple Duplicate,5,2
2020-04-21 16:34:09.483291,,6,2
2020-04-21 16:34:09.524220,Retransmission,1,3
2020-04-21 16:34:09.524353,,2,3
2020-04-21 16:34:09.524354,,4,3
2020-04-21 16:34:09.524354,Triple Duplicate,5,2
2020-04-21 16:34:09.524355,,6,2
2020-04-21 16:34:09.524356,,7,2
2020-04-21 16:34:09.524356,Triple Duplicate,6,3
2020-04-21 16:34:09.525004,Retransmission,1,3
2020-04-21 16:34:09.525152,,2,3
2020-04-21 16:34:09.525153,,4,3
2020-04-21 16:34:09.525153,Triple Duplicate,5,2
2020-04-21 16:34:09.525154,,6,2
2020-04-21 16:34:09.525155,Triple Duplicate,6,3
2020-04-21 16:34:09.525155,,7,3
2020-04-21 16:34:09.525156,,8,3
2020-04-21 16:34:09.525157,,9,3
2020-04-21 16:34:09.525158,Triple Duplicate,7,4
2020-04-21 16:34:09.525158,,8,4
2020-04-21 16:34:09.527695,Retransmission,1,4
2020-04-21 16:34:09.527818,,2,4
2020-04-21 16:34:09.527818,,4,4
2020-04-21 16:34:09.527819,Triple Duplicate,5,2
2020-04-21 16:34:09.527820,,6,2
2020-04-21 16:34:09.528306,Retransmission,1,3
2020-04-21 16:34:09.528449,,2,3
2020-04-21 16:34:09.528450,,4,3
2020-04-21 16:34:09.528451,Triple Duplicate,5,2
2020-04-21 16:34:09.528451,,6,2
2020-04-21 16:34:09.528452,,7,2
2020-04-21 16:34:09.528453,,8,2
2020-04-21 16:34:09.528453,Triple Duplicate,7,4
2020-04-21 16:34:09.528454,,8,4
2020-04-21 16:34:09.528455,Triple Duplicate,7,4
2020-04-21 16:34:09.528949,Retransmission,1,3
2020-04-21 16:34:09.529106,,2,3
2020-04-21 16:34:09.529106,,4,3
2020-04-21 16:34:09.529107,Triple Duplicate,5,2
2020-04-21 16:34:09.529108,,6,2
2020-04-21 16:34:09.530244,Retransmission,1,3
2020-04-21 16:34:09.530423,,2,3
2020-04-21 16:34:09.530424,,4,3
2020-04-21 16:34:09.530425,Triple Duplicate,5,2
2020-04-21 16:34:09.530425,,6,2
2020-04-21 16:34:09.530426,,7,2
2020-04-21 16:34:09.530427,Triple Duplicate,6,3
2020-04-21 16:34:09.530427,,7,3
2020-04-21 16:34:09.530428,,8,3
2020-04-21 16:34:09.530429,Triple Duplicate,7,4
2020-04-21 16:34:09.530429,,8,4
2020-04-21 16:34:09.530430,,9,4
2020-04-21 16:34:09.530430,Triple Duplicate,7,4
2020-04-21 16:34:09.530431,,8,4
2020-04-21 16:34:09.530432,,9,4
2020-04-21 16:34:09.530432,Triple Duplicate,7,4
2020-04-21 16:34:09.530433,,8,4
2020-04-21 16:34:09.530434,Triple Duplicate,7,4
2020-04-21 16:34:09.530434,,8,4
2020-04-21 16:34:09.530435,,9,4
2020-04-21 16:34:09.530436,,10,4
2020-04-21 16:34:09.530885,Retransmission,1,5
2020-04-21 16:34:09.531037,,2,5
2020-04-21 16:34:09.531038,,4,5
2020-04-21 16:34:09.531038,Triple Duplicate,5,2
2020-04-21 16:34:09.531039,,6,2
2020-04-21 16:34:09.531040,,7,2
2020-04-21 16:34:09.531041,Triple Duplicate,6,3
2020-04-21 16:34:09.531041,,7,3
2020-04-21 16:34:09.531042,,8,3
